vhigh,vhigh,n_4,n_4,big,med,unacc
vhigh,vhigh,n_4,n_4,big,high,unacc
vhigh,vhigh,n_4,more,small,low,unacc
vhigh,vhigh,n_4,more,small,med,unacc
vhigh,vhigh,n_4,more,small,high,unacc
vhigh,vhigh,n_4,more,med,low,unacc
vhigh,vhigh,n_4,more,med,med,unacc
vhigh,vhigh,n_4,more,med,high,unacc
vhigh,vhigh,n_4,more,big,low,unacc
vhigh,vhigh,n_4,more,big,med,unacc
vhigh,vhigh,n_4,more,big,high,unacc
vhigh,vhigh,n_5more,n_2,small,low,unacc
vhigh,vhigh,n_5more,n_2,small,med,unacc
vhigh,vhigh,n_5more,n_2,small,high,unacc
vhigh,vhigh,n_5more,n_2,med,low,unacc
vhigh,vhigh,n_5more,n_2,med,med,unacc
vhigh,vhigh,n_5more,n_2,med,high,unacc
vhigh,vhigh,n_5more,n_2,big,low,unacc
vhigh,vhigh,n_5more,n_2,big,med,unacc
vhigh,vhigh,n_5more,n_2,big,high,unacc
vhigh,vhigh,n_5more,n_4,small,low,unacc
vhigh,vhigh,n_5more,n_4,small,med,unacc
vhigh,vhigh,n_5more,n_4,small,high,unacc
vhigh,vhigh,n_5more,n_4,med,low,unacc
vhigh,vhigh,n_5more,n_4,med,med,unacc
vhigh,vhigh,n_5more,n_4,med,high,unacc
vhigh,vhigh,n_5more,n_4,big,low,unacc
vhigh,vhigh,n_5more,n_4,big,med,unacc
vhigh,vhigh,n_5more,n_4,big,high,unacc
vhigh,vhigh,n_5more,more,small,low,unacc
vhigh,vhigh,n_5more,more,small,med,unacc
vhigh,vhigh,n_5more,more,small,high,unacc
vhigh,vhigh,n_5more,more,med,low,unacc
vhigh,vhigh,n_5more,more,med,med,unacc
vhigh,vhigh,n_5more,more,med,high,unacc
vhigh,vhigh,n_5more,more,big,low,unacc
vhigh,vhigh,n_5more,more,big,med,unacc
vhigh,vhigh,n_5more,more,big,high,unacc
vhigh,high,n_2,n_2,small,low,unacc
vhigh,high,n_2,n_2,small,med,unacc
vhigh,high,n_2,n_2,small,high,unacc
vhigh,high,n_2,n_2,med,low,unacc
vhigh,high,n_2,n_2,med,med,unacc
vhigh,high,n_2,n_2,med,high,unacc
vhigh,high,n_2,n_2,big,low,unacc
vhigh,high,n_2,n_2,big,med,unacc
vhigh,high,n_2,n_2,big,high,unacc
vhigh,high,n_2,n_4,small,low,unacc
vhigh,high,n_2,n_4,small,med,unacc
vhigh,high,n_2,n_4,small,high,unacc
vhigh,high,n_2,n_4,med,low,unacc
vhigh,high,n_2,n_4,med,med,unacc
vhigh,high,n_2,n_4,med,high,unacc
vhigh,high,n_2,n_4,big,low,unacc
vhigh,high,n_2,n_4,big,med,unacc
vhigh,high,n_2,n_4,big,high,unacc
vhigh,high,n_2,more,small,low,unacc
vhigh,high,n_2,more,small,med,unacc
vhigh,high,n_2,more,small,high,unacc
vhigh,high,n_2,more,med,low,unacc
vhigh,high,n_2,more,med,med,unacc
vhigh,high,n_2,more,med,high,unacc
vhigh,high,n_2,more,big,low,unacc
vhigh,high,n_2,more,big,med,unacc
vhigh,high,n_2,more,big,high,unacc
vhigh,high,n_3,n_2,small,low,unacc
vhigh,high,n_3,n_2,small,med,unacc
vhigh,high,n_3,n_2,small,high,unacc
vhigh,high,n_3,n_2,med,low,unacc
vhigh,high,n_3,n_2,med,med,unacc
vhigh,high,n_3,n_2,med,high,unacc
vhigh,high,n_3,n_2,big,low,unacc
vhigh,high,n_3,n_2,big,med,unacc
vhigh,high,n_3,n_2,big,high,unacc
vhigh,high,n_3,n_4,small,low,unacc
vhigh,high,n_3,n_4,small,med,unacc
vhigh,high,n_3,n_4,small,high,unacc
vhigh,high,n_3,n_4,med,low,unacc
vhigh,high,n_3,n_4,med,med,unacc
vhigh,high,n_3,n_4,med,high,unacc
vhigh,high,n_3,n_4,big,low,unacc
vhigh,high,n_3,n_4,big,med,unacc
vhigh,high,n_3,n_4,big,high,unacc
vhigh,high,n_3,more,small,low,unacc
vhigh,high,n_3,more,small,med,unacc
vhigh,high,n_3,more,small,high,unacc
vhigh,high,n_3,more,med,low,unacc
vhigh,high,n_3,more,med,med,unacc
vhigh,high,n_3,more,med,high,unacc
vhigh,high,n_3,more,big,low,unacc
vhigh,high,n_3,more,big,med,unacc
vhigh,high,n_3,more,big,high,unacc
vhigh,high,n_4,n_2,small,low,unacc
vhigh,high,n_4,n_2,small,med,unacc
vhigh,high,n_4,n_2,small,high,unacc
vhigh,high,n_4,n_2,med,low,unacc
vhigh,high,n_4,n_2,med,med,unacc
vhigh,high,n_4,n_2,med,high,unacc
vhigh,high,n_4,n_2,big,low,unacc
vhigh,high,n_4,n_2,big,med,unacc
vhigh,high,n_4,n_2,big,high,unacc
vhigh,high,n_4,n_4,small,low,unacc
vhigh,high,n_4,n_4,small,med,unacc
vhigh,high,n_4,n_4,small,high,unacc
vhigh,high,n_4,n_4,med,low,unacc
vhigh,high,n_4,n_4,med,med,unacc
vhigh,high,n_4,n_4,med,high,unacc
vhigh,high,n_4,n_4,big,low,unacc
vhigh,high,n_4,n_4,big,med,unacc
vhigh,high,n_4,n_4,big,high,unacc
vhigh,high,n_4,more,small,low,unacc
vhigh,high,n_4,more,small,med,unacc
vhigh,high,n_4,more,small,high,unacc
vhigh,high,n_4,more,med,low,unacc
vhigh,high,n_4,more,med,med,unacc
vhigh,high,n_4,more,med,high,unacc
vhigh,high,n_4,more,big,low,unacc
vhigh,high,n_4,more,big,med,unacc
vhigh,high,n_4,more,big,high,unacc
vhigh,high,n_5more,n_2,small,low,unacc
vhigh,high,n_5more,n_2,small,med,unacc
vhigh,high,n_5more,n_2,small,high,unacc
vhigh,high,n_5more,n_2,med,low,unacc
vhigh,high,n_5more,n_2,med,med,unacc
vhigh,high,n_5more,n_2,med,high,unacc
vhigh,high,n_5more,n_2,big,low,unacc
vhigh,high,n_5more,n_2,big,med,unacc
vhigh,high,n_5more,n_2,big,high,unacc
vhigh,high,n_5more,n_4,small,low,unacc
vhigh,high,n_5more,n_4,small,med,unacc
vhigh,high,n_5more,n_4,small,high,unacc
vhigh,high,n_5more,n_4,med,low,unacc
vhigh,high,n_5more,n_4,med,med,unacc
vhigh,high,n_5more,n_4,med,high,unacc
vhigh,high,n_5more,n_4,big,low,unacc
vhigh,high,n_5more,n_4,big,med,unacc
vhigh,high,n_5more,n_4,big,high,unacc
vhigh,high,n_5more,more,small,low,unacc
vhigh,high,n_5more,more,small,med,unacc
vhigh,high,n_5more,more,small,high,unacc
vhigh,high,n_5more,more,med,low,unacc
vhigh,high,n_5more,more,med,med,unacc
vhigh,high,n_5more,more,med,high,unacc
vhigh,high,n_5more,more,big,low,unacc
vhigh,high,n_5more,more,big,med,unacc
vhigh,high,n_5more,more,big,high,unacc
vhigh,med,n_2,n_2,small,low,unacc
vhigh,med,n_2,n_2,small,med,unacc
vhigh,med,n_2,n_2,small,high,unacc
vhigh,med,n_2,n_2,med,low,unacc
vhigh,med,n_2,n_2,med,med,unacc
vhigh,med,n_2,n_2,med,high,unacc
vhigh,med,n_2,n_2,big,low,unacc
vhigh,med,n_2,n_2,big,med,unacc
vhigh,med,n_2,n_2,big,high,unacc
vhigh,med,n_2,n_4,small,low,unacc
vhigh,med,n_2,n_4,small,med,unacc
vhigh,med,n_2,n_4,small,high,acc
vhigh,med,n_2,n_4,med,low,unacc
vhigh,med,n_2,n_4,med,med,unacc
vhigh,med,n_2,n_4,med,high,acc
vhigh,med,n_2,n_4,big,low,unacc
vhigh,med,n_2,n_4,big,med,acc
vhigh,med,n_2,n_4,big,high,acc
vhigh,med,n_2,more,small,low,unacc
vhigh,med,n_2,more,small,med,unacc
vhigh,med,n_2,more,small,high,unacc
vhigh,med,n_2,more,med,low,unacc
vhigh,med,n_2,more,med,med,unacc
vhigh,med,n_2,more,med,high,acc
vhigh,med,n_2,more,big,low,unacc
vhigh,med,n_2,more,big,med,acc
vhigh,med,n_2,more,big,high,acc
vhigh,med,n_3,n_2,small,low,unacc
vhigh,med,n_3,n_2,small,med,unacc
vhigh,med,n_3,n_2,small,high,unacc
vhigh,med,n_3,n_2,med,low,unacc
vhigh,med,n_3,n_2,med,med,unacc
vhigh,med,n_3,n_2,med,high,unacc
vhigh,med,n_3,n_2,big,low,unacc
vhigh,med,n_3,n_2,big,med,unacc
vhigh,med,n_3,n_2,big,high,unacc
vhigh,med,n_3,n_4,small,low,unacc
vhigh,med,n_3,n_4,small,med,unacc
vhigh,med,n_3,n_4,small,high,acc
vhigh,med,n_3,n_4,med,low,unacc
vhigh,med,n_3,n_4,med,med,unacc
vhigh,med,n_3,n_4,med,high,acc
vhigh,med,n_3,n_4,big,low,unacc
vhigh,med,n_3,n_4,big,med,acc
vhigh,med,n_3,n_4,big,high,acc
vhigh,med,n_3,more,small,low,unacc
vhigh,med,n_3,more,small,med,unacc
vhigh,med,n_3,more,small,high,acc
vhigh,med,n_3,more,med,low,unacc
vhigh,med,n_3,more,med,med,acc
vhigh,med,n_3,more,med,high,acc
vhigh,med,n_3,more,big,low,unacc
vhigh,med,n_3,more,big,med,acc
vhigh,med,n_3,more,big,high,acc
vhigh,med,n_4,n_2,small,low,unacc
vhigh,med,n_4,n_2,small,med,unacc
vhigh,med,n_4,n_2,small,high,unacc
vhigh,med,n_4,n_2,med,low,unacc
vhigh,med,n_4,n_2,med,med,unacc
vhigh,med,n_4,n_2,med,high,unacc
vhigh,med,n_4,n_2,big,low,unacc
vhigh,med,n_4,n_2,big,med,unacc
vhigh,med,n_4,n_2,big,high,unacc
vhigh,med,n_4,n_4,small,low,unacc
vhigh,med,n_4,n_4,small,med,unacc
vhigh,med,n_4,n_4,small,high,acc
vhigh,med,n_4,n_4,med,low,unacc
vhigh,med,n_4,n_4,med,med,acc
vhigh,med,n_4,n_4,med,high,acc
vhigh,med,n_4,n_4,big,low,unacc
vhigh,med,n_4,n_4,big,med,acc
vhigh,med,n_4,n_4,big,high,acc
vhigh,med,n_4,more,small,low,unacc
vhigh,med,n_4,more,small,med,unacc
vhigh,med,n_4,more,small,high,acc
vhigh,med,n_4,more,med,low,unacc
vhigh,med,n_4,more,med,med,acc
vhigh,med,n_4,more,med,high,acc
vhigh,med,n_4,more,big,low,unacc
vhigh,med,n_4,more,big,med,acc
vhigh,med,n_4,more,big,high,acc
vhigh,med,n_5more,n_2,small,low,unacc
vhigh,med,n_5more,n_2,small,med,unacc
vhigh,med,n_5more,n_2,small,high,unacc
vhigh,med,n_5more,n_2,med,low,unacc
vhigh,med,n_5more,n_2,med,med,unacc
vhigh,med,n_5more,n_2,med,high,unacc
vhigh,med,n_5more,n_2,big,low,unacc
vhigh,med,n_5more,n_2,big,med,unacc
vhigh,med,n_5more,n_2,big,high,unacc
vhigh,med,n_5more,n_4,small,low,unacc
vhigh,med,n_5more,n_4,small,med,unacc
vhigh,med,n_5more,n_4,small,high,acc
vhigh,med,n_5more,n_4,med,low,unacc
vhigh,med,n_5more,n_4,med,med,acc
vhigh,med,n_5more,n_4,med,high,acc
vhigh,med,n_5more,n_4,big,low,unacc
vhigh,med,n_5more,n_4,big,med,acc
vhigh,med,n_5more,n_4,big,high,acc
vhigh,med,n_5more,more,small,low,unacc
vhigh,med,n_5more,more,small,med,unacc
vhigh,med,n_5more,more,small,high,acc
vhigh,med,n_5more,more,med,low,unacc
vhigh,med,n_5more,more,med,med,acc
vhigh,med,n_5more,more,med,high,acc
vhigh,med,n_5more,more,big,low,unacc
vhigh,med,n_5more,more,big,med,acc
vhigh,med,n_5more,more,big,high,acc
vhigh,low,n_2,n_2,small,low,unacc
vhigh,low,n_2,n_2,small,med,unacc
vhigh,low,n_2,n_2,small,high,unacc
vhigh,low,n_2,n_2,med,low,unacc
vhigh,low,n_2,n_2,med,med,unacc
vhigh,low,n_2,n_2,med,high,unacc
vhigh,low,n_2,n_2,big,low,unacc
vhigh,low,n_2,n_2,big,med,unacc
vhigh,low,n_2,n_2,big,high,unacc
vhigh,low,n_2,n_4,small,low,unacc
vhigh,low,n_2,n_4,small,med,unacc
vhigh,low,n_2,n_4,small,high,acc
vhigh,low,n_2,n_4,med,low,unacc
vhigh,low,n_2,n_4,med,med,unacc
vhigh,low,n_2,n_4,med,high,acc
vhigh,low,n_2,n_4,big,low,unacc
vhigh,low,n_2,n_4,big,med,acc
vhigh,low,n_2,n_4,big,high,acc
vhigh,low,n_2,more,small,low,unacc
vhigh,low,n_2,more,small,med,unacc
vhigh,low,n_2,more,small,high,unacc
vhigh,low,n_2,more,med,low,unacc
vhigh,low,n_2,more,med,med,unacc
vhigh,low,n_2,more,med,high,acc
vhigh,low,n_2,more,big,low,unacc
vhigh,low,n_2,more,big,med,acc
vhigh,low,n_2,more,big,high,acc
vhigh,low,n_3,n_2,small,low,unacc
vhigh,low,n_3,n_2,small,med,unacc
vhigh,low,n_3,n_2,small,high,unacc
vhigh,low,n_3,n_2,med,low,unacc
vhigh,low,n_3,n_2,med,med,unacc
vhigh,low,n_3,n_2,med,high,unacc
vhigh,low,n_3,n_2,big,low,unacc
vhigh,low,n_3,n_2,big,med,unacc
vhigh,low,n_3,n_2,big,high,unacc
vhigh,low,n_3,n_4,small,low,unacc
vhigh,low,n_3,n_4,small,med,unacc
vhigh,low,n_3,n_4,small,high,acc
vhigh,low,n_3,n_4,med,low,unacc
vhigh,low,n_3,n_4,med,med,unacc
vhigh,low,n_3,n_4,med,high,acc
vhigh,low,n_3,n_4,big,low,unacc
vhigh,low,n_3,n_4,big,med,acc
vhigh,low,n_3,n_4,big,high,acc
vhigh,low,n_3,more,small,low,unacc
vhigh,low,n_3,more,small,med,unacc
vhigh,low,n_3,more,small,high,acc
vhigh,low,n_3,more,med,low,unacc
vhigh,low,n_3,more,med,med,acc
vhigh,low,n_3,more,med,high,acc
vhigh,low,n_3,more,big,low,unacc
vhigh,low,n_3,more,big,med,acc
vhigh,low,n_3,more,big,high,acc
vhigh,low,n_4,n_2,small,low,unacc
vhigh,low,n_4,n_2,small,med,unacc
vhigh,low,n_4,n_2,small,high,unacc
vhigh,low,n_4,n_2,med,low,unacc
vhigh,low,n_4,n_2,med,med,unacc
vhigh,low,n_4,n_2,med,high,unacc
vhigh,low,n_4,n_2,big,low,unacc
vhigh,low,n_4,n_2,big,med,unacc
vhigh,low,n_4,n_2,big,high,unacc
vhigh,low,n_4,n_4,small,low,unacc
vhigh,low,n_4,n_4,small,med,unacc
vhigh,low,n_4,n_4,small,high,acc
vhigh,low,n_4,n_4,med,low,unacc
vhigh,low,n_4,n_4,med,med,acc
vhigh,low,n_4,n_4,med,high,acc
vhigh,low,n_4,n_4,big,low,unacc
vhigh,low,n_4,n_4,big,med,acc
vhigh,low,n_4,n_4,big,high,acc
vhigh,low,n_4,more,small,low,unacc
vhigh,low,n_4,more,small,med,unacc
vhigh,low,n_4,more,small,high,acc
vhigh,low,n_4,more,med,low,unacc
vhigh,low,n_4,more,med,med,acc
vhigh,low,n_4,more,med,high,acc
vhigh,low,n_4,more,big,low,unacc
vhigh,low,n_4,more,big,med,acc
vhigh,low,n_4,more,big,high,acc
vhigh,low,n_5more,n_2,small,low,unacc
vhigh,low,n_5more,n_2,small,med,unacc
vhigh,low,n_5more,n_2,small,high,unacc
vhigh,low,n_5more,n_2,med,low,unacc
vhigh,low,n_5more,n_2,med,med,unacc
vhigh,low,n_5more,n_2,med,high,unacc
vhigh,low,n_5more,n_2,big,low,unacc
vhigh,low,n_5more,n_2,big,med,unacc
vhigh,low,n_5more,n_2,big,high,unacc
vhigh,low,n_5more,n_4,small,low,unacc
vhigh,low,n_5more,n_4,small,med,unacc
vhigh,low,n_5more,n_4,small,high,acc
vhigh,low,n_5more,n_4,med,low,unacc
vhigh,low,n_5more,n_4,med,med,acc
vhigh,low,n_5more,n_4,med,high,acc
vhigh,low,n_5more,n_4,big,low,unacc
vhigh,low,n_5more,n_4,big,med,acc
vhigh,low,n_5more,n_4,big,high,acc
vhigh,low,n_5more,more,small,low,unacc
vhigh,low,n_5more,more,small,med,unacc
vhigh,low,n_5more,more,small,high,acc
vhigh,low,n_5more,more,med,low,unacc
vhigh,low,n_5more,more,med,med,acc
vhigh,low,n_5more,more,med,high,acc
vhigh,low,n_5more,more,big,low,unacc
vhigh,low,n_5more,more,big,med,acc
vhigh,low,n_5more,more,big,high,acc
high,vhigh,n_2,n_2,small,low,unacc
high,vhigh,n_2,n_2,small,med,unacc
high,vhigh,n_2,n_2,small,high,unacc
high,vhigh,n_2,n_2,med,low,unacc
high,vhigh,n_2,n_2,med,med,unacc
high,vhigh,n_2,n_2,med,high,unacc
high,vhigh,n_2,n_2,big,low,unacc
high,vhigh,n_2,n_2,big,med,unacc
high,vhigh,n_2,n_2,big,high,unacc
high,vhigh,n_2,n_4,small,low,unacc
high,vhigh,n_2,n_4,small,med,unacc
high,vhigh,n_2,n_4,small,high,unacc
high,vhigh,n_2,n_4,med,low,unacc
high,vhigh,n_2,n_4,med,med,unacc
high,vhigh,n_2,n_4,med,high,unacc
high,vhigh,n_2,n_4,big,low,unacc
high,vhigh,n_2,n_4,big,med,unacc
high,vhigh,n_2,n_4,big,high,unacc
high,vhigh,n_2,more,small,low,unacc
high,vhigh,n_2,more,small,med,unacc
high,vhigh,n_2,more,small,high,unacc
high,vhigh,n_2,more,med,low,unacc
high,vhigh,n_2,more,med,med,unacc
high,vhigh,n_2,more,med,high,unacc
high,vhigh,n_2,more,big,low,unacc
high,vhigh,n_2,more,big,med,unacc
high,vhigh,n_2,more,big,high,unacc
high,vhigh,n_3,n_2,small,low,unacc
high,vhigh,n_3,n_2,small,med,unacc
high,vhigh,n_3,n_2,small,high,unacc
high,vhigh,n_3,n_2,med,low,unacc
high,vhigh,n_3,n_2,med,med,unacc
high,vhigh,n_3,n_2,med,high,unacc
high,vhigh,n_3,n_2,big,low,unacc
high,vhigh,n_3,n_2,big,med,unacc
high,vhigh,n_3,n_2,big,high,unacc
high,vhigh,n_3,n_4,small,low,unacc
high,vhigh,n_3,n_4,small,med,unacc
high,vhigh,n_3,n_4,small,high,unacc
high,vhigh,n_3,n_4,med,low,unacc
high,vhigh,n_3,n_4,med,med,unacc
high,vhigh,n_3,n_4,med,high,unacc
high,vhigh,n_3,n_4,big,low,unacc
high,vhigh,n_3,n_4,big,med,unacc
high,vhigh,n_3,n_4,big,high,unacc
high,vhigh,n_3,more,small,low,unacc
high,vhigh,n_3,more,small,med,unacc
high,vhigh,n_3,more,small,high,unacc
high,vhigh,n_3,more,med,low,unacc
high,vhigh,n_3,more,med,med,unacc
high,vhigh,n_3,more,med,high,unacc
high,vhigh,n_3,more,big,low,unacc
high,vhigh,n_3,more,big,med,unacc
high,vhigh,n_3,more,big,high,unacc
high,vhigh,n_4,n_2,small,low,unacc
high,vhigh,n_4,n_2,small,med,unacc
high,vhigh,n_4,n_2,small,high,unacc
high,vhigh,n_4,n_2,med,low,unacc
high,vhigh,n_4,n_2,med,med,unacc
high,vhigh,n_4,n_2,med,high,unacc
high,vhigh,n_4,n_2,big,low,unacc
high,vhigh,n_4,n_2,big,med,unacc
high,vhigh,n_4,n_2,big,high,unacc
high,vhigh,n_4,n_4,small,low,unacc
high,vhigh,n_4,n_4,small,med,unacc
high,vhigh,n_4,n_4,small,high,unacc
high,vhigh,n_4,n_4,med,low,unacc
high,vhigh,n_4,n_4,med,med,unacc
high,vhigh,n_4,n_4,med,high,unacc
high,vhigh,n_4,n_4,big,low,unacc
high,vhigh,n_4,n_4,big,med,unacc
high,vhigh,n_4,n_4,big,high,unacc
high,vhigh,n_4,more,small,low,unacc
high,vhigh,n_4,more,small,med,unacc
high,vhigh,n_4,more,small,high,unacc
high,vhigh,n_4,more,med,low,unacc
high,vhigh,n_4,more,med,med,unacc
high,vhigh,n_4,more,med,high,unacc
high,vhigh,n_4,more,big,low,unacc
high,vhigh,n_4,more,big,med,unacc
high,vhigh,n_4,more,big,high,unacc
high,vhigh,n_5more,n_2,small,low,unacc
high,vhigh,n_5more,n_2,small,med,unacc
high,vhigh,n_5more,n_2,small,high,unacc
high,vhigh,n_5more,n_2,med,low,unacc
high,vhigh,n_5more,n_2,med,med,unacc
high,vhigh,n_5more,n_2,med,high,unacc
high,vhigh,n_5more,n_2,big,low,unacc
high,vhigh,n_5more,n_2,big,med,unacc
high,vhigh,n_5more,n_2,big,high,unacc
high,vhigh,n_5more,n_4,small,low,unacc
high,vhigh,n_5more,n_4,small,med,unacc
high,vhigh,n_5more,n_4,small,high,unacc
high,vhigh,n_5more,n_4,med,low,unacc
high,vhigh,n_5more,n_4,med,med,unacc
high,vhigh,n_5more,n_4,med,high,unacc
high,vhigh,n_5more,n_4,big,low,unacc
high,vhigh,n_5more,n_4,big,med,unacc
high,vhigh,n_5more,n_4,big,high,unacc
high,vhigh,n_5more,more,small,low,unacc
high,vhigh,n_5more,more,small,med,unacc
high,vhigh,n_5more,more,small,high,unacc
high,vhigh,n_5more,more,med,low,unacc
high,vhigh,n_5more,more,med,med,unacc
high,vhigh,n_5more,more,med,high,unacc
high,vhigh,n_5more,more,big,low,unacc
high,vhigh,n_5more,more,big,med,unacc
high,vhigh,n_5more,more,big,high,unacc
high,high,n_2,n_2,small,low,unacc
high,high,n_2,n_2,small,med,unacc
high,high,n_2,n_2,small,high,unacc
high,high,n_2,n_2,med,low,unacc
high,high,n_2,n_2,med,med,unacc
high,high,n_2,n_2,med,high,unacc
high,high,n_2,n_2,big,low,unacc
high,high,n_2,n_2,big,med,unacc
high,high,n_2,n_2,big,high,unacc
high,high,n_2,n_4,small,low,unacc
high,high,n_2,n_4,small,med,unacc
high,high,n_2,n_4,small,high,acc
high,high,n_2,n_4,med,low,unacc
high,high,n_2,n_4,med,med,unacc
high,high,n_2,n_4,med,high,acc
high,high,n_2,n_4,big,low,unacc
high,high,n_2,n_4,big,med,acc
high,high,n_2,n_4,big,high,acc
high,high,n_2,more,small,low,unacc
high,high,n_2,more,small,med,unacc
high,high,n_2,more,small,high,unacc
high,high,n_2,more,med,low,unacc
high,high,n_2,more,med,med,unacc
high,high,n_2,more,med,high,acc
high,high,n_2,more,big,low,unacc
high,high,n_2,more,big,med,acc
high,high,n_2,more,big,high,acc
high,high,n_3,n_2,small,low,unacc
high,high,n_3,n_2,small,med,unacc
high,high,n_3,n_2,small,high,unacc
high,high,n_3,n_2,med,low,unacc
high,high,n_3,n_2,med,med,unacc
high,high,n_3,n_2,med,high,unacc
high,high,n_3,n_2,big,low,unacc
high,high,n_3,n_2,big,med,unacc
high,high,n_3,n_2,big,high,unacc
high,high,n_3,n_4,small,low,unacc
high,high,n_3,n_4,small,med,unacc
high,high,n_3,n_4,small,high,acc
high,high,n_3,n_4,med,low,unacc
high,high,n_3,n_4,med,med,unacc
high,high,n_3,n_4,med,high,acc
high,high,n_3,n_4,big,low,unacc
high,high,n_3,n_4,big,med,acc
high,high,n_3,n_4,big,high,acc
high,high,n_3,more,small,low,unacc
high,high,n_3,more,small,med,unacc
high,high,n_3,more,small,high,acc
high,high,n_3,more,med,low,unacc
high,high,n_3,more,med,med,acc
high,high,n_3,more,med,high,acc
high,high,n_3,more,big,low,unacc
high,high,n_3,more,big,med,acc
high,high,n_3,more,big,high,acc
high,high,n_4,n_2,small,low,unacc
high,high,n_4,n_2,small,med,unacc
high,high,n_4,n_2,small,high,unacc
high,high,n_4,n_2,med,low,unacc
high,high,n_4,n_2,med,med,unacc
high,high,n_4,n_2,med,high,unacc
high,high,n_4,n_2,big,low,unacc
high,high,n_4,n_2,big,med,unacc
high,high,n_4,n_2,big,high,unacc
high,high,n_4,n_4,small,low,unacc
high,high,n_4,n_4,small,med,unacc
high,high,n_4,n_4,small,high,acc
high,high,n_4,n_4,med,low,unacc
high,high,n_4,n_4,med,med,acc
high,high,n_4,n_4,med,high,acc
high,high,n_4,n_4,big,low,unacc
high,high,n_4,n_4,big,med,acc
high,high,n_4,n_4,big,high,acc
high,high,n_4,more,small,low,unacc
high,high,n_4,more,small,med,unacc
high,high,n_4,more,small,high,acc
high,high,n_4,more,med,low,unacc
high,high,n_4,more,med,med,acc
high,high,n_4,more,med,high,acc
high,high,n_4,more,big,low,unacc
high,high,n_4,more,big,med,acc
high,high,n_4,more,big,high,acc
